author,body,likes,dislikes,replies,video_likes,video_dislikes,video_shares,video_views,youtube_predicted_emotion
@rakitalukder940,"this has to be the biggest celebrations in the history of human beings. seriously, i think the measured an world quake when massi scored.",0,0,0,309300,0,0,20463015,excitement
@riiidhoo3824,"no one notice this 1:27 this is offside tho, mbappe",2,0,0,309300,0,0,20463015,neutral
@avrahamalamo8475,rigged and fixed for argentina's,1,0,1,309300,0,0,20463015,neutral
@devmudawari8949,we are love ours friends country franch,0,0,0,309300,0,0,20463015,love
@Archit.Goelll,please uploads it's full match,0,0,0,309300,0,0,20463015,neutral
@lastbaratheon8043,9 months from now argentina's birth rate will have gone up significantly. 😂,0,0,0,309300,0,0,20463015,approval
@yudhapradana08,fifa world cup final 2010 i'll never forget,0,0,0,309300,0,0,20463015,excitement
@nuephy9956,congratulations messi argentina. also credit to k. mbappe with the unreal stats.,4,0,0,309300,0,0,20463015,gratitude
@joydeepghosh198,"congratulations argentina 🇦🇷 👏 players like messi, martinej, j alvarej, d'maria are just awesome",7,0,0,309300,0,0,20463015,admiration
@danielcrepaldi3477,"as a brazilian i can say that despite the historic rivalry, most of brazilians cheered for argentina in recognition of the will and ''raça'' of this team and of course... because of messi. south america could not be better represented! felicidades hermanos!",644,0,11,309300,0,0,20463015,excitement
@fazlemalikkhan6109,still in that hangover of the final for the ages!,8,0,0,309300,0,0,20463015,joy
@tanbirhasan6512,🇧🇩🇦🇷🐐🥰,1,0,0,309300,0,0,20463015,neutral
@user-jn5lm1rf1q,ก็เป็นแชมป์โลกอ่ะคับน้องๆ😂😂🎉,1,0,0,309300,0,0,20463015,curiosity
@jonathanhelal4174,kyllian mbappé the best player 🇫🇷🇫🇷,4,0,0,309300,0,0,20463015,admiration
@grazyellyoliveira6289,uuuup,0,0,0,309300,0,0,20463015,neutral
@lumbanraja6004,the best world cup final match ever,5,0,0,309300,0,0,20463015,admiration
@kenilanbonde9558,steph x messi,0,0,0,309300,0,0,20463015,neutral
@hahaaha3925,1:29 🤯🤯.. argentina dream almost end right there,1,0,0,309300,0,0,20463015,neutral
@FIFKO1,mñau 😺,0,0,0,309300,0,0,20463015,sadness
@m-i-n-yxiao8417,he is officially.... the lion-el messiah. prophecy fulfilled.,0,0,0,309300,0,0,20463015,neutral
@lachicadesistemas,"as an argentinian myself, let me quote sir winston churchill during the war, when he said: never was so much owed by so many to so few. that's exactly how myself and 47 millions of argentinians plus hundreds of millions more in places like bangladesh, india and many more countries felt about the national team. argentina deserved to win, and argentina won.",1,0,0,309300,0,0,20463015,admiration
@Havertz95,"kolo muani,varane,coman and also kounde are so bad their performance i hate this final match🤬🤬🤬 i hate you guys go back to your own country varcelona players and levarkusen also varyern munich",0,0,1,309300,0,0,20463015,anger
@syncedxd2964,"i lowkey was hoping for france to win this. argentina was clearly looking like the better team in this final match but the sheer effort and the french team put in to just equalize not once but twice, mad respect. 2014 was my favorite final before this one, this tops the 2014 by a far stretch!",39,0,1,309300,0,0,20463015,admiration
@kwabenalarbi-agyemang3286,i still can't get over that save by martinez in the final.minutes,5,0,0,309300,0,0,20463015,disappointment
@eickalesty319,messi has taken the best revenge. after mbappe pushed him away in psg,0,0,0,309300,0,0,20463015,neutral
@ejc8017,hey we need a full film of this world cup please 🙏,2,0,0,309300,0,0,20463015,desire
@spidey_12,one of. the greatest football match final🔥,1,0,0,309300,0,0,20463015,admiration
@nuno6973,argentina ❤️,1,0,0,309300,0,0,20463015,love
@Jorgemasvidal620,"el gran robo del siglo fue este mundial,la fifa corrupta como siempre",0,0,5,309300,0,0,20463015,neutral
@luckyifeanyi3909,i speak for everyone when i say that 120+3 mins save by martinez is the most crucial and iconic save in the history of world cups,17,0,0,309300,0,0,20463015,neutral
@R4YANGFLO,was hoping to see the messi goal attempt saved by lloris at the last minute,1,0,0,309300,0,0,20463015,optimism
@AhmedMuttalibi,this is the worst highlights video i've ever seen in my life,4,0,0,309300,0,0,20463015,disgust
@doUGaspar,what a match! best ever..,2,0,0,309300,0,0,20463015,admiration
@151bar151,1:28 !,0,0,0,309300,0,0,20463015,neutral
@anastaamreh5276,"no doubt , the best final in the whole history of the world cup ! congrats argentina 🇦🇷🇦🇷💙💙",98,0,1,309300,0,0,20463015,admiration
@MaxItthi,🇦🇷🏆,0,0,0,309300,0,0,20463015,neutral
@YoutubeBesokTutup,yg bilang ini settingan pasti otaknya cacingan... 🤣🤣🤣,1,0,0,309300,0,0,20463015,neutral
@henry-kt4nd,"además de messi, el portero martínez también hizo milagros, la posición del portero martínez que necesitaba un milagro para salvarlo. para mí, la final de ayer fue una demostración mágica de los jugadores argentinos. gracias messi, martínez, argentina, ustedes me han hecho feliz todo este tiempo, les contaré a mis futuros nietos lo mágica que es argentina. estoy esperando que argentina venga a indonesia, un país grande con una población de 270 millones. las personas que son el 99 por ciento de la población son ávidos fanáticos del fútbol. el próximo año habrá una final de la copa del mundo de nivel junior. espero que argentina venga a indonesia 🇮🇩",11,0,0,309300,0,0,20463015,neutral
@julianagame8017,nicee,0,0,0,309300,0,0,20463015,admiration
@PeaceIsIslaam,best world cup ever 🎉👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼,0,0,0,309300,0,0,20463015,admiration
@andersfabriciusrex5710,i don’t like messi,0,0,1,309300,0,0,20463015,disapproval
@GabiGris,the score in the whole match never was against argentina. france played for the rebound to get complementary time and the penalties... a bad idea with dibu martinez 😂,1,0,0,309300,0,0,20463015,disapproval
@h3684,this was by far the best world cup to date. qatar was amazing . i’m gutted that it’s over. and miss coming home from work and enjoying watching an awesome game of football.,2,0,0,309300,0,0,20463015,admiration
@laupeter4594,i thought lloris was weak to be honest,0,0,0,309300,0,0,20463015,realization
@user-ci7yi3zp5s,"congratulations to argentina, a great game and great players. and a luxurious mondial in every sense of the word thank you qatar",1,0,0,309300,0,0,20463015,admiration
@raphaelako9459,kolo muani...,1,0,0,309300,0,0,20463015,neutral
@elias_tlg,please a real resume,0,0,0,309300,0,0,20463015,neutral
@ahmady9612,"really crazy match.. congratulations to argentina and to the distinguished player, di maria👏",20,0,0,309300,0,0,20463015,admiration
@sincerite64,merci qatar ❤️🇸🇳,0,0,0,309300,0,0,20463015,approval
@Shemzinho,greatest football match ever. the last 40 mins was absolutely intense and storybook like. mbappe balled out and messi finally got the trophy that eluded him his entire career.,2923,0,33,309300,0,0,20463015,admiration
@stephenwa7417,what if koo muani passed to mbaooe instead of shooting.. france are world champs frfr...,0,0,0,309300,0,0,20463015,neutral
@drml91,"most thrilling world cup i have ever witnessed, i started with korea japan 2002, every second until the last penalty my heart rate was out of charts",44,0,2,309300,0,0,20463015,excitement
@ibrahimhossain2776,best wc final of all time,0,0,0,309300,0,0,20463015,admiration
@SodziausPilietis,please upload full match !,0,0,0,309300,0,0,20463015,neutral
@ahmadnegahban6716,"look carefully at frances 3rd goal, it is an obvious hand ball on upamecano off the corner kick, shouldnt have been a enalty anyways.",0,0,0,309300,0,0,20463015,neutral
@andertonsaintsurin9738,felicidades a ti argentina te amo con todo mi corazon go go argentina campeon,1,0,0,309300,0,0,20463015,neutral
@bodeoguns9016,who else have this mental torture (i don't know if i can call it ptsd) re- watching the highlights and remembering the trauma of the comebacks and that last minute strike by kolo muani . thank you emi martinez . messi remains the 🐐,1,0,0,309300,0,0,20463015,curiosity
@alfianyusri8245,messi > ronaldo 💯 fact,0,0,0,309300,0,0,20463015,neutral
@TheEngineer1971,congratulations argentina 🇦🇷 and respect to france 🇫🇷 from australia 🇦🇺,83,0,0,309300,0,0,20463015,excitement
@raffir6114,"2026 prancis juara dunia, dengan skor 3-2",1,0,0,309300,0,0,20463015,neutral
@wild8074,it wasn't valid the first penalty on messi.....,0,0,0,309300,0,0,20463015,disapproval
@ImStillHeem,what a great world cup,0,0,0,309300,0,0,20463015,admiration
@sotiris37,i closed the tv on 70:07 because i thought that their was no way france could turn the tables oh boy how wrong was i,0,0,0,309300,0,0,20463015,disappointment
@adele2464,"rigged. argentina paid fifa, now they don't have any money, again,. 😂 argentina is a poor country 😂. 3rd world",1,0,1,309300,0,0,20463015,disappointment
@parrotbrand2782,"not the greatest final because france was not a worthy opponent. they were napping for most of the match except for a few minutes when mbappe woke up. in fact, the match came back on due to penalty given to france. it would be an injustice to argentina if they didn't win because france was awful to watch. half the time you are wondering why are they in the final instead of morocco. having said that, they say. france team were all down with illness... well then...2026 come back again",0,0,0,309300,0,0,20463015,disgust
@pablobv87,"yes, it's",0,0,0,309300,0,0,20463015,approval
@theone9288,that second mbappe goal tho......................................,3,0,0,309300,0,0,20463015,neutral
@ezess9686,"first of all, it was a great match and second of all, france",1,0,1,309300,0,0,20463015,admiration
@yaaakaleee4911,"final messi, complete his career with world cup with his country.",0,0,0,309300,0,0,20463015,neutral
@cafinario,"great final. my eyes are still full with the 2nd gol of argentina, the closest thing to a symphony.",8,0,0,309300,0,0,20463015,admiration
@user-vi1km2jw5u,i don't know how many times i changed my underwear,0,0,0,309300,0,0,20463015,confusion
@roszmanmohammad6147,maradona 86 🏆 messi 22 🏆 cup america 🏆21 otw france lique🏆 and ucl🏆☺️,0,0,0,309300,0,0,20463015,neutral
@Pedesaan2022,memang luar biasa,0,0,0,309300,0,0,20463015,neutral
@gennybegabay5068,idol messe,0,0,0,309300,0,0,20463015,neutral
@Couril,how many argentinian players were drugged ?,0,0,1,309300,0,0,20463015,neutral
@marcelomartins-sm7ed,france thought it was already won... they think it's all theirs and that they were better... and they lost,0,0,0,309300,0,0,20463015,neutral
@Gaepe935,1:30 🥶🥶🥶😱,0,0,0,309300,0,0,20463015,curiosity
@conannanoc8768,whoever edited argentina´s second goal hates football or something...,1,0,0,309300,0,0,20463015,neutral
@alperhalit7722,amazing match ever,0,0,0,309300,0,0,20463015,admiration
@GessAtti,qué resumen tan malo,1,0,0,309300,0,0,20463015,neutral
@innocenttamang8801,cr7 lover but congratulations messi and argentinan football teams.,0,0,0,309300,0,0,20463015,gratitude
@GessAtti,qué golazo el 2do de mbappé por dioss,0,0,0,309300,0,0,20463015,curiosity
@capitalworld3155,why do they call soccer players goats?😅,0,0,1,309300,0,0,20463015,curiosity
@rookiemaster4318,"one of the greatest football matches in history, yet they still show the highlights in 2 minutes, unbelievable.",2,0,0,309300,0,0,20463015,admiration
@haha4581,"if the title didn't stated france, i am guessing which african country in the final...",0,0,0,309300,0,0,20463015,neutral
@yvs7618,wc final and fifa make a 2 min. highlights... nice,1,0,0,309300,0,0,20463015,admiration
@elioxmarroquin1877,beautiful final!,0,0,0,309300,0,0,20463015,admiration
@ItsReverb_YT,"if im not mistaken this was ronaldos, messis and maybe neymars last world cup. correct me if im wrong guys.",0,0,0,309300,0,0,20463015,neutral
@ishogunronin6626,france retain the championship,0,0,0,309300,0,0,20463015,approval
@suryaatmaja9309,0:16 counter-attack,1,0,0,309300,0,0,20463015,neutral
@henrycoolen4628,"skipped the final for the first time, enjoyed the games of japan though, they impressed me very much",0,0,1,309300,0,0,20463015,admiration
@rawtz8048,the last pass to mbappe where he got the second penalty was with the hand not the head so what a final that would have been if somebody actually saw that.,0,0,1,309300,0,0,20463015,neutral
@TalkSteer,so no one is gonna talk about how mbape almost single handed ended argentina?,1,0,0,309300,0,0,20463015,neutral
@littleduck985,so sad to see people talking about rigged. so much pain :/ viva argentina losers,0,0,0,309300,0,0,20463015,sadness
@a.r.shahan9855,this...,0,0,0,309300,0,0,20463015,neutral
@user-dk7xs2sc5g,the big match which all comparisons between messi and ronaldo stopped. what a historical game !,4,0,0,309300,0,0,20463015,excitement
@Karagjozi26,why no opening ceremony?,0,0,0,309300,0,0,20463015,curiosity
@joseluissaavedragonzales9606,"y la musiquita?, este highlight lo hizo infantino, 😂🤣🤣",0,0,0,309300,0,0,20463015,curiosity
@Pokerstarsvevo,this is a typicall league match that won't be remembered,0,0,0,309300,0,0,20463015,neutral
@highsla,argentina simply dominated france undoubtedly... otamendi's huge mistake put france back in the game. without that mistake the match would have ended in the 90 minutes classic format.,0,0,0,309300,0,0,20463015,disappointment
@Tamking72,yes i watch 5 world cup absolutely this is the best world cup in my life and with the best commentator peter too !,2,0,0,309300,0,0,20463015,admiration
@bryansolano9011,felicitaciones amigos argentinos por tu seleccion consagro campeon del mundo con messi saludos des de ecuador 🇪🇨🤝🏻🇦🇷,5,0,0,309300,0,0,20463015,neutral
@jorgeresendiz7614,its the fifa official channel and you cant even play the whole penalty shootout?,2,0,0,309300,0,0,20463015,confusion
@igorgospavic5383,robbed !,0,0,0,309300,0,0,20463015,neutral
@OfficialDefaultClan,the way martinez went to messi 🥹,0,0,0,309300,0,0,20463015,neutral
@malwinax8780,messi ❤ kibicowałam argentynie ! cieszę się z waszej wygranej ! 🇵🇱,208,0,3,309300,0,0,20463015,love
@bendusud13,nous avons des preuves ont vous fera tomber,0,0,0,309300,0,0,20463015,neutral
@laurentconti5484,bravo le qatar il peuvent vraiment tous acheter sur cette planète. ils se sont payé une coupe du monde pour la donner a messi.,0,0,0,309300,0,0,20463015,neutral
@bendusud13,argentina thanks fifa and qatar,0,0,0,309300,0,0,20463015,gratitude
@gaboracing857,1:13 nobody is gonna talk about how the ball hit the french's player hand and france still got a penalty? in reality argentina would have won 3-2,1,0,0,309300,0,0,20463015,neutral
@eddiedeleon2425,"fans attendance beyond compare, music in it's finest for encore was not enough repeat performance in a single match who can matched? sa tutuo lang",0,0,0,309300,0,0,20463015,neutral
@jerahmeelliong500,*morroco* : where's the airport?,0,0,0,309300,0,0,20463015,neutral
@official.akther,argentina 💪💙🇦🇷 love from bangladesh ❤️🇧🇩,0,0,0,309300,0,0,20463015,love
@Reaper-kb8jt,mbappe carried france like how a turtle carries it’s shell. 🐢,1,0,0,309300,0,0,20463015,neutral
@robiulhasanrobin4944,congratulations argentina lionel messi is a greatest player ever..,0,0,1,309300,0,0,20463015,admiration
@Hamid-Shahin,the greatest final ever yes,0,0,0,309300,0,0,20463015,admiration
@alessandrotaccari358,"ma la parata di emiliano martinez di piede alla fine su kolo muani, ne vogliamo parlare?",0,0,0,309300,0,0,20463015,neutral
@junayed.ahmed22,going to be most viewed football match.,0,0,0,309300,0,0,20463015,neutral
@danielesammartino7863,"6 goals, extra-time, penalties 2 minutes of highlights",1,0,0,309300,0,0,20463015,neutral
@madebyzia4578,"i was suporting argentina, but as soon as mbappe scored 2nd goal i was heartbroken, i stwitched off tv, i don't want to watch anymore, i missed the greatest match live but as soon as i checked scores online, i felt so happy, words cannot describe it",7,0,1,309300,0,0,20463015,joy
@Wombat86dkdk,"the game itself was awesome. the fact that underpaid workers died to make the stadiums, not so awesome - unless you are into that sort or thing.",1,0,0,309300,0,0,20463015,admiration
@miguelvacuna4712,fifa corrupta. vergüenza debería de darles.,0,0,0,309300,0,0,20463015,neutral
@MT-zw1ti,"one of the best world cups in my life time, probably the best",0,0,0,309300,0,0,20463015,admiration
@bafg3169,🇦🇷🇦🇷🇦🇷🇦🇷✌🏽✌🏽✌🏽✌🏽,0,0,0,309300,0,0,20463015,neutral
@mrzoro1054,who was the caster this game?,0,0,0,309300,0,0,20463015,curiosity
@stevenstevensenz8623,1:28 this chance....it was in your hand,0,0,0,309300,0,0,20463015,neutral
@troiahektor,argentina have must be champione in 2006....legend seleccion...,0,0,0,309300,0,0,20463015,admiration
@titan50505,what a legendary save by emi last extra time,3,0,0,309300,0,0,20463015,admiration
@thomassoulan552,koloo moanii nooooooooo you miss the ball of the match 😶😶😶😔,0,0,0,309300,0,0,20463015,sadness
@user-he9em2zr4k,argentina is the best,0,0,0,309300,0,0,20463015,admiration
@mpkaz6488,for history,0,0,0,309300,0,0,20463015,neutral
@rosanamelo6940,argentina 🇦🇷 campeón del mundo 🏆🥰♥️🇦🇷,0,0,0,309300,0,0,20463015,approval
@rosanamelo6940,vamos argentina 🇦🇷 ❤,0,0,0,309300,0,0,20463015,love
@sankalpabhattacharya3455,💙,0,0,0,309300,0,0,20463015,curiosity
@user-he9em2zr4k,"by the samplest way , messi is the goat.",1,0,0,309300,0,0,20463015,neutral
@sukuna7324,مبارة العمر,0,0,0,309300,0,0,20463015,neutral
@markisaac3550,congrats argentina world champions,0,0,0,309300,0,0,20463015,excitement
@instructorrazonable8734,otra copa robada!,0,0,0,309300,0,0,20463015,neutral
@paperplaneschannel1111,messi won but mbappe very nice😍,0,0,0,309300,0,0,20463015,admiration
@fullofendowayne816,mbappé il a climatisé le stade,1,0,0,309300,0,0,20463015,neutral
@sonyhdkamerasonyhdkamera4540,😡👊🇫🇷🏆⚽🏆👈2026bizimdi kubok argentine olmqi fransada oynaya oyuncular vardi dimari messi parades bawa kulub olsaydi udusaydi adami yandira di kuluubda oynayan oynucalr var mpabeee ozu bawa diwur 😂🇫🇷,0,0,0,309300,0,0,20463015,neutral
@agustin7296,"this is not argentina's victory, it's the victory of football itself.",15,0,0,309300,0,0,20463015,disapproval
@romanitoreina1680,thank you my france i love my country ! congrulations argentina and thank you france and argentina for the final dreams from paris fans,5,0,0,309300,0,0,20463015,gratitude
@zaynmcfillen4152,ronaldo should go to the wall of fraud not legends,0,0,0,309300,0,0,20463015,neutral
@lvdiany,i almost had a heart attack,1,0,0,309300,0,0,20463015,disappointment
@nabaoonelmi5654,what a mach we need full match,0,0,0,309300,0,0,20463015,neutral
@com1daitaliana,"emiliano martinez with the greatest save in a fifa wc final. sorry casillas. seconds to end the game, a clear chance to win it at the buzzer. the clutchest of clutch saves.",1,0,0,309300,0,0,20463015,neutral
@alexlim4525,"this final between argentina & france was just an unprecedented display of never2 give-up, until the final whistle, guts of miraculous hope! 75% was mediocre until france's equaliser goal & then it was unbelievable....france ought to celebrate like croatia ... for creating such an epical game, unlikely to be repeated....! congratssss....",2,0,0,309300,0,0,20463015,admiration
@stephaneprivate1013,i think even netflix could not have written a better ending for this wc and messi career. astonishing. as a french i am dissapointed ofc but also very grateful to have witnessed such moment of history of football and sport.,56,0,8,309300,0,0,20463015,disappointment
@davidmera4183,"greatest match ever, la scaloneta is world champion.. well deserved, messi the one&only g.o.a.t.",0,0,0,309300,0,0,20463015,admiration
@denischege4802,fs it was ❤,0,0,0,309300,0,0,20463015,love
@ittehad15,as a france supporter it was so intense. i really thought we would lose 2-0 but then that happened and kolo's shot made my heart skip a beat. it truly is the greatest match of all time and im happy how it ended,90,0,31,309300,0,0,20463015,admiration
@drgeezim8824,this final was something else amemorable one,0,0,0,309300,0,0,20463015,admiration
@ndaruprymbd,"the best football match i’ve ever seen! incredible, congrats goat!",6,0,0,309300,0,0,20463015,admiration
@papalamotte8279,nicolas otamendi the flop or the match 1:30,1,0,0,309300,0,0,20463015,neutral
@christiankico8598,👌👈m a f i f a 👌👈vargentina 👌👈lessi fairplay money deathfootball,1,0,0,309300,0,0,20463015,neutral
@balikati,hum i think the video might have been made a little bit shorter.. seems too long to me right now.,1,0,0,309300,0,0,20463015,realization
@Carmelo.Wauran,"i am a ronaldo fan, but i wanna see messi lifting the world cup",0,0,0,309300,0,0,20463015,desire
@HB-vq2us,1:14 menudo pase con la mano del morocho,1,0,0,309300,0,0,20463015,neutral
@akjdhajkdjhaghjkadh9804,love peter drury,0,0,0,309300,0,0,20463015,love
@iplay8348,well dona qatar,0,0,0,309300,0,0,20463015,neutral
@faisalonlyforu,agree!,0,0,0,309300,0,0,20463015,approval
@DJ.1.,gewinner der bedeutungslosesten weltmeisterschaft aller zeiten! herzlich glückwunsch 🤣🤣🤣🤣🤣,0,0,0,309300,0,0,20463015,neutral
@drax_007,i liked the 2006 final more.that final was intense from 0 to 120 mins.and it had a very iconic penalty from zidane and the red card later in the match.penalty shoot out was more intense too. my favorite final (1990-2022),0,0,0,309300,0,0,20463015,love
@mominsetu,"the greatest final of all time! 🥵 lionel andrés messi, you're the goat of goats! ❤👏🙌",0,0,0,309300,0,0,20463015,admiration
@nialld2638,a great game of football. it had twists and turns and everything in between. so glad messi got the cup he deserves it and so do argentina,5,0,0,309300,0,0,20463015,admiration
@anbhigyavyas,"""work in silence, let the success be the noise"", now that's victory! love this quote that i acknowledged a few years back.. it is just a simple way of saying that you have to be your own hero during tough times.",0,0,0,309300,0,0,20463015,love
@uglyfeo4029,that 2 minute comeback by mbappé was cursed,0,0,0,309300,0,0,20463015,neutral
@thesaltyguy3564,"2006 - 2022, in 16 years france has lost 2 wc finals in penalities",1,0,0,309300,0,0,20463015,disappointment
@samuelgarciasribeiro3866,a maior final de todos os tempos. futebol é emocionante demais. s2,1,0,0,309300,0,0,20463015,neutral
@justki.1909,i told you.,0,0,0,309300,0,0,20463015,neutral
@eyobaraya,we are even lucky to be alive and watch this match. 100 years later people will talk about it.,0,0,0,309300,0,0,20463015,joy
@UnderTheSummerSun,"france has mbappe, argentina has a team",0,0,2,309300,0,0,20463015,neutral
@smik2518,"i don’t rally care about football, but the fact that you denied zelensky possibility to make a speech during finals actually earned you so many points. thank you for not spreading lies and disinformation of that money hungry clown",0,0,0,309300,0,0,20463015,gratitude
@no_man20,1.29 nation saving moment......,0,0,0,309300,0,0,20463015,neutral
@virtualcity721,2mins? fifa why are you stingy? you want to milk these hilghlights for views? i'm sure you don't need the petty cash. bless us with 10min highlights,0,0,0,309300,0,0,20463015,approval
@1sajib,what a match it’s! messi 💙💙💙 this is to be remembered!,11,0,0,309300,0,0,20463015,admiration
@brudenify,"almost a disaster for argentina and messi to see french team go ahead just few times before the end. luckily, messi wins the wc in style. the biggest emotion i knew in my life with this match",0,0,0,309300,0,0,20463015,disappointment
@laflaca6283,mi mamá me dió la vida pero argentina las ganas de vivirla! grande messi🙏,29,0,0,309300,0,0,20463015,excitement
@JaskaranSingh-855,2026 world cup winners-brazil,0,0,0,309300,0,0,20463015,neutral
@francescoferrara6250,"argentina tutta bianca , francia quasi tutta nera .",0,0,0,309300,0,0,20463015,neutral
@mariobartulovic6483,lako je bit prvak kad je sve namjesteno,1,0,0,309300,0,0,20463015,neutral
@lejonkhanhk,love from bangladesh,0,0,0,309300,0,0,20463015,love
@lejonkhanhk,leo messi greatest of all time ♥️♥️♥️,0,0,0,309300,0,0,20463015,love
@vipinmadathilthody,waiting full match video upload,0,0,0,309300,0,0,20463015,neutral
@TeraqAT,answer is ez: yes greatest wc final match ever~!,0,0,0,309300,0,0,20463015,admiration
@rashidalbattan5244,😊😊😊😊,0,0,0,309300,0,0,20463015,sadness
@rashidalbattan5244,😮😮😮😮😮,0,0,0,309300,0,0,20463015,sadness
@rashidalbattan5244,wooooooow,0,0,0,309300,0,0,20463015,excitement
@pabloarmata7935,1:13 french player hand before the penalty,1,0,0,309300,0,0,20463015,neutral
@gsmusers1222,desde marruecos 🇲🇦 🇲🇦 te felicito por el mundial a argentina 🏆 🏆 🏆 🏆,4,0,0,309300,0,0,20463015,neutral
@CasadidJeuxVideos,well played argentina ! big final ! see you soon 🤦🇫🇷,1,0,0,309300,0,0,20463015,approval
@mohamedhalicelamina2215,but argentina 3rd goal was illegal because their subtitues are already on the field and the referee should has canceled the goal,2,0,0,309300,0,0,20463015,disapproval
@sharadmohip6536,could of given us at least 4 freaking mins,0,0,0,309300,0,0,20463015,neutral
@sirasbrow,*please upload the full match*,0,0,0,309300,0,0,20463015,neutral
@Topgun-Maverick,full match please 🙏🙏,1,0,0,309300,0,0,20463015,caring
@xhuljomeco642,the most stressful game!,0,0,0,309300,0,0,20463015,nervousness
@yoshimanmariokart4572,"please upload the full match now, fifa. if you could upload their r16 matchup in 2018, as well as the 2018 final, you can surely upload this",0,0,0,309300,0,0,20463015,approval
@eddiecorleone5788,"congrats argentina! huge credits to qatar , not a lot of people care but this is the first ever carbon-neutral world cup.",0,0,1,309300,0,0,20463015,excitement
@tushatuhin9027,yes this is greatest final,0,0,0,309300,0,0,20463015,admiration
@davidlopeztheman1688,congratulations! goat legend is messi lional ya si pudo y super! se historia de fifa son latrinoamerica “argentina de campeón “ 🎉🥳🏆,0,0,0,309300,0,0,20463015,gratitude
@imranahmed8960,🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🌹🌹🌹🌹,0,0,0,309300,0,0,20463015,neutral
@zerutube4706,a perfect ending,0,0,0,309300,0,0,20463015,neutral
@yeshuasage3724,in argentina they had a panic attack everytime mbappe got a hold of the ball like everytime,1,0,0,309300,0,0,20463015,nervousness
@micahbell7840,"1:28 if he just passed it to mbappe, everything will change.",2,0,2,309300,0,0,20463015,neutral
@supersonickane8761,"argentina has won the world cup, and that means to me that ohio state football wins the national championship! the ohio state buckeyes, 2022 national champions.",0,0,0,309300,0,0,20463015,neutral
@idrisahmed2659,1:31 if not for this incredible save the outcome could have been completely different what great work by martinez in the finals ..... this time messi well and truly had the support of his teammates,66,0,2,309300,0,0,20463015,disappointment
@omicronperseo8710,"this is why this is the best world cup final ever: the players was at the perfect atletich status, because this word cup has been disputed in the middle of the best european championship competition (champions, europa league, premier league, bundesliga, la liga, serie a, ligue 1...) this time the teams had at their disposal 6 substitutions...pratically, the opportunity to change more than half of the team. (in this final we have 7 because in a heads contact the rabiot's substitution didn't count) i am happy with these solutions that fifa has adopted in the last world cup, but we must also be aware of the fact that these, like other elements, have made this sporting competition better in a regulatory way.... in all this respect for messi, m'bappè etc. congratulations at the argentina for the third wct and see you soon in 4 years... p.s. sorry 4 the bad english, in doubt, it's google translate's fault 👐🏻😁",1,0,0,309300,0,0,20463015,admiration
@laesserjerry,best football game ever. ❤,0,0,0,309300,0,0,20463015,admiration
@micahbell7840,the goat debate is over. ronaldo is trash,0,0,0,309300,0,0,20463015,neutral
@anthonykakembo1970,worst highlight reel ever,0,0,0,309300,0,0,20463015,disgust
@ayindekennedy,"1:30 no because if france had gotten this, it was over. i was absolutely shocked at this game. martinez with the amazing saves. congrats to the goat messi and argentina, from the caribbean! 🤍💙🤍",0,0,0,309300,0,0,20463015,admiration
@ekyiconers4983,"the best final ever in my life. to see my idol did the last dance. historical, epic, unbelievable!",5,0,0,309300,0,0,20463015,excitement
@jalakalaka5790,argentina campion of the world.,0,0,0,309300,0,0,20463015,neutral
@AlexisGolnas,"guys, we may have watched the best football match in the history of football.",0,0,0,309300,0,0,20463015,admiration
@realblackmilky,they made leo wear a dress,0,0,0,309300,0,0,20463015,neutral
@mods_lewnn8533,💸💸💸💸💸💸💸💸💸💸💸💸,1,0,0,309300,0,0,20463015,neutral
@alik.o1.o2.o32,messi king 🤴 🙌 👏,1,0,0,309300,0,0,20463015,approval
@rojinthomas168,we want full-match highlights,0,0,0,309300,0,0,20463015,desire
@mhbplayzz6159,guys just know argentina had 10 attacks meanwhile france had only 5 so argentina deserved it,1,0,0,309300,0,0,20463015,approval
@davidnamazov8642,"""messi"" is the football ⚽ football is the ""messi""❣️",0,0,0,309300,0,0,20463015,neutral
@evanustc455,argentina 🏆🎉🎊⚽2k22♥,0,0,0,309300,0,0,20463015,excitement
@fjrsge8898,"""goat"" lio messi 🐐 king of football 👑🌏⚽️",0,0,0,309300,0,0,20463015,neutral
@desmondsamuel3074,heroic victory for argentina 💙⚽,1,0,0,309300,0,0,20463015,approval
@mt15_rider,"this was true football ❤️ mbappe was amazing no doubt, at just 24yrs old he's clearly the next big name in football. as an argentina fan we are so lucky and blessed to be alive to witness the greatest of all time lionel messi finally fulfilling the dream of millions by winning the world cup 😭 te amo leo ❤️ vamos argentina 🇦🇷",100,0,9,309300,0,0,20463015,admiration
@DarthSparhawk,"insane game, stuff of legends",1,0,0,309300,0,0,20463015,disgust
@abdullahalmasani5185,argantina is the loved from arab peoples. cultural of stars😘🇦🇷,0,0,0,309300,0,0,20463015,love
@giovani4482,the foul commited by otamendi on kolo muani is 100% a red card. can someone explain how this is not a red card pls?,1,0,0,309300,0,0,20463015,curiosity
